"","price.index","arr_time.x","dep_time.x","dur_hours.x","dur_minutes.x","parse_time.x","fl_class.x","fl_from.x","fl_to.x","arr_time.y","dep_time.y","dur_hours.y","dur_minutes.y","parse_time.y","fl_class.y","fl_from.y","fl_to.y","X","comp_name","changes1","changes2","ncomp","options1","options2","price","stops1","stops2","opt.sum"
"207",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",63,"Air France",3,6,3,3,6,17343,1,1,9
"208",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",64,"KLM",3,6,3,3,6,17343,1,1,9
"209",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",62,"Aeroflot",3,6,3,3,6,17343,1,1,9
"210",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",63,"Air France",3,6,3,3,6,17343,1,1,9
"211",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",64,"KLM",3,6,3,3,6,17343,1,1,9
"212",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",62,"Aeroflot",3,6,3,3,6,17343,1,1,9
"213",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",63,"Air France",3,6,3,3,6,17343,1,1,9
"214",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",64,"KLM",3,6,3,3,6,17343,1,1,9
"215",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",62,"Aeroflot",3,6,3,3,6,17343,1,1,9
"216",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",63,"Air France",3,6,3,3,6,17343,1,1,9
"217",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",64,"KLM",3,6,3,3,6,17343,1,1,9
"218",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",62,"Aeroflot",3,6,3,3,6,17343,1,1,9
"219",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",63,"Air France",3,6,3,3,6,17343,1,1,9
"220",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",64,"KLM",3,6,3,3,6,17343,1,1,9
"221",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",62,"Aeroflot",3,6,3,3,6,17343,1,1,9
"222",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",63,"Air France",3,6,3,3,6,17343,1,1,9
"223",30,"2013-05-15 10:45","2013-05-15 05:30",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",64,"KLM",3,6,3,3,6,17343,1,1,9
"224",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",62,"Aeroflot",3,6,3,3,6,17343,1,1,9
"225",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",63,"Air France",3,6,3,3,6,17343,1,1,9
"226",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",64,"KLM",3,6,3,3,6,17343,1,1,9
"227",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",62,"Aeroflot",3,6,3,3,6,17343,1,1,9
"228",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",63,"Air France",3,6,3,3,6,17343,1,1,9
"229",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",64,"KLM",3,6,3,3,6,17343,1,1,9
"230",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",62,"Aeroflot",3,6,3,3,6,17343,1,1,9
"231",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",63,"Air France",3,6,3,3,6,17343,1,1,9
"232",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",64,"KLM",3,6,3,3,6,17343,1,1,9
"233",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",62,"Aeroflot",3,6,3,3,6,17343,1,1,9
"234",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",63,"Air France",3,6,3,3,6,17343,1,1,9
"235",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",64,"KLM",3,6,3,3,6,17343,1,1,9
"236",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",62,"Aeroflot",3,6,3,3,6,17343,1,1,9
"237",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",63,"Air France",3,6,3,3,6,17343,1,1,9
"238",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",64,"KLM",3,6,3,3,6,17343,1,1,9
"239",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",62,"Aeroflot",3,6,3,3,6,17343,1,1,9
"240",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",63,"Air France",3,6,3,3,6,17343,1,1,9
"241",30,"2013-05-15 12:00","2013-05-15 05:30",8,30,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",64,"KLM",3,6,3,3,6,17343,1,1,9
"242",31,"2013-05-15 21:55","2013-05-15 18:35",5,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:10","2013-05-28 07:15",5,55,"2013-05-10 23:51","E","MOW","PAR",65,"Aeroflot",1,2,3,1,2,17590,1,1,3
"243",31,"2013-05-15 21:55","2013-05-15 18:35",5,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:10","2013-05-28 07:15",5,55,"2013-05-10 23:51","E","MOW","PAR",66,"LOT Polish Airlines",1,2,3,1,2,17590,1,1,3
"244",31,"2013-05-15 21:55","2013-05-15 18:35",5,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 15:10","2013-05-28 07:15",5,55,"2013-05-10 23:51","E","MOW","PAR",67,"Swiss",1,2,3,1,2,17590,1,1,3
"245",31,"2013-05-15 21:55","2013-05-15 18:35",5,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:15",7,20,"2013-05-10 23:51","E","MOW","PAR",65,"Aeroflot",1,2,3,1,2,17590,1,1,3
"246",31,"2013-05-15 21:55","2013-05-15 18:35",5,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:15",7,20,"2013-05-10 23:51","E","MOW","PAR",66,"LOT Polish Airlines",1,2,3,1,2,17590,1,1,3
"247",31,"2013-05-15 21:55","2013-05-15 18:35",5,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 16:35","2013-05-28 07:15",7,20,"2013-05-10 23:51","E","MOW","PAR",67,"Swiss",1,2,3,1,2,17590,1,1,3
"248",32,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:45","2013-05-28 06:10",6,35,"2013-05-10 23:51","E","MOW","PAR",68,"SAS",2,1,1,2,1,17668,1,1,3
"249",32,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:45","2013-05-28 06:10",6,35,"2013-05-10 23:51","E","MOW","PAR",68,"SAS",2,1,1,2,1,17668,1,1,3
"250",33,"2013-05-15 17:55","2013-05-15 11:40",8,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 12:40",6,50,"2013-05-10 23:51","E","MOW","PAR",69,"Rossiya",1,2,3,1,2,17728,1,1,3
"251",33,"2013-05-15 17:55","2013-05-15 11:40",8,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 12:40",6,50,"2013-05-10 23:51","E","MOW","PAR",70,"Air France",1,2,3,1,2,17728,1,1,3
"252",33,"2013-05-15 17:55","2013-05-15 11:40",8,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 21:30","2013-05-28 12:40",6,50,"2013-05-10 23:51","E","MOW","PAR",71,"Aeroflot",1,2,3,1,2,17728,1,1,3
"253",33,"2013-05-15 17:55","2013-05-15 11:40",8,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 22:30","2013-05-28 12:40",7,50,"2013-05-10 23:51","E","MOW","PAR",69,"Rossiya",1,2,3,1,2,17728,1,1,3
"254",33,"2013-05-15 17:55","2013-05-15 11:40",8,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 22:30","2013-05-28 12:40",7,50,"2013-05-10 23:51","E","MOW","PAR",70,"Air France",1,2,3,1,2,17728,1,1,3
"255",33,"2013-05-15 17:55","2013-05-15 11:40",8,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 22:30","2013-05-28 12:40",7,50,"2013-05-10 23:51","E","MOW","PAR",71,"Aeroflot",1,2,3,1,2,17728,1,1,3
"256",34,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 20:05","2013-05-28 11:00",7,5,"2013-05-10 23:51","E","MOW","PAR",72,"LOT Polish Airlines",2,1,2,2,1,18059,1,1,3
"257",34,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 20:05","2013-05-28 11:00",7,5,"2013-05-10 23:51","E","MOW","PAR",73,"SAS",2,1,2,2,1,18059,1,1,3
"258",34,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 20:05","2013-05-28 11:00",7,5,"2013-05-10 23:51","E","MOW","PAR",72,"LOT Polish Airlines",2,1,2,2,1,18059,1,1,3
"259",34,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 20:05","2013-05-28 11:00",7,5,"2013-05-10 23:51","E","MOW","PAR",73,"SAS",2,1,2,2,1,18059,1,1,3
"260",35,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:50","2013-05-28 07:00",5,50,"2013-05-10 23:51","E","MOW","PAR",74,"Lufthansa",2,1,2,2,1,18080,1,1,3
"261",35,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:50","2013-05-28 07:00",5,50,"2013-05-10 23:51","E","MOW","PAR",75,"SAS",2,1,2,2,1,18080,1,1,3
"262",35,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:50","2013-05-28 07:00",5,50,"2013-05-10 23:51","E","MOW","PAR",74,"Lufthansa",2,1,2,2,1,18080,1,1,3
"263",35,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:50","2013-05-28 07:00",5,50,"2013-05-10 23:51","E","MOW","PAR",75,"SAS",2,1,2,2,1,18080,1,1,3
"264",36,"2013-05-15 19:35","2013-05-15 15:45",5,50,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:45","2013-05-28 06:10",6,35,"2013-05-10 23:51","E","MOW","PAR",76,"SAS",2,1,1,2,1,18085,1,1,3
"265",36,"2013-05-15 22:05","2013-05-15 15:45",8,20,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 14:45","2013-05-28 06:10",6,35,"2013-05-10 23:51","E","MOW","PAR",76,"SAS",2,1,1,2,1,18085,1,1,3
"266",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",77,"Air France",2,6,4,2,6,18086,1,1,8
"267",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",78,"Aeroflot",2,6,4,2,6,18086,1,1,8
"268",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",79,"KLM",2,6,4,2,6,18086,1,1,8
"269",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",80,"Alitalia",2,6,4,2,6,18086,1,1,8
"270",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",77,"Air France",2,6,4,2,6,18086,1,1,8
"271",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",78,"Aeroflot",2,6,4,2,6,18086,1,1,8
"272",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",79,"KLM",2,6,4,2,6,18086,1,1,8
"273",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",80,"Alitalia",2,6,4,2,6,18086,1,1,8
"274",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",77,"Air France",2,6,4,2,6,18086,1,1,8
"275",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",78,"Aeroflot",2,6,4,2,6,18086,1,1,8
"276",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",79,"KLM",2,6,4,2,6,18086,1,1,8
"277",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",80,"Alitalia",2,6,4,2,6,18086,1,1,8
"278",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",77,"Air France",2,6,4,2,6,18086,1,1,8
"279",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",78,"Aeroflot",2,6,4,2,6,18086,1,1,8
"280",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",79,"KLM",2,6,4,2,6,18086,1,1,8
"281",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",80,"Alitalia",2,6,4,2,6,18086,1,1,8
"282",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",77,"Air France",2,6,4,2,6,18086,1,1,8
"283",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",78,"Aeroflot",2,6,4,2,6,18086,1,1,8
"284",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",79,"KLM",2,6,4,2,6,18086,1,1,8
"285",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",80,"Alitalia",2,6,4,2,6,18086,1,1,8
"286",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",77,"Air France",2,6,4,2,6,18086,1,1,8
"287",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",78,"Aeroflot",2,6,4,2,6,18086,1,1,8
"288",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",79,"KLM",2,6,4,2,6,18086,1,1,8
"289",37,"2013-05-15 11:05","2013-05-15 05:50",7,15,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",80,"Alitalia",2,6,4,2,6,18086,1,1,8
"290",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",77,"Air France",2,6,4,2,6,18086,1,1,8
"291",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",78,"Aeroflot",2,6,4,2,6,18086,1,1,8
"292",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",79,"KLM",2,6,4,2,6,18086,1,1,8
"293",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 08:45",6,15,"2013-05-10 23:51","E","MOW","PAR",80,"Alitalia",2,6,4,2,6,18086,1,1,8
"294",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",77,"Air France",2,6,4,2,6,18086,1,1,8
"295",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",78,"Aeroflot",2,6,4,2,6,18086,1,1,8
"296",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",79,"KLM",2,6,4,2,6,18086,1,1,8
"297",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 09:35",6,40,"2013-05-10 23:51","E","MOW","PAR",80,"Alitalia",2,6,4,2,6,18086,1,1,8
"298",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",77,"Air France",2,6,4,2,6,18086,1,1,8
"299",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",78,"Aeroflot",2,6,4,2,6,18086,1,1,8
"300",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",79,"KLM",2,6,4,2,6,18086,1,1,8
"301",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 17:00","2013-05-28 09:35",5,25,"2013-05-10 23:51","E","MOW","PAR",80,"Alitalia",2,6,4,2,6,18086,1,1,8
"302",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",77,"Air France",2,6,4,2,6,18086,1,1,8
"303",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",78,"Aeroflot",2,6,4,2,6,18086,1,1,8
"304",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",79,"KLM",2,6,4,2,6,18086,1,1,8
"305",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-28 18:15","2013-05-28 10:20",5,55,"2013-05-10 23:51","E","MOW","PAR",80,"Alitalia",2,6,4,2,6,18086,1,1,8
"306",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",77,"Air France",2,6,4,2,6,18086,1,1,8
"307",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",78,"Aeroflot",2,6,4,2,6,18086,1,1,8
"308",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",79,"KLM",2,6,4,2,6,18086,1,1,8
"309",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 16:40",7,25,"2013-05-10 23:51","E","MOW","PAR",80,"Alitalia",2,6,4,2,6,18086,1,1,8
"310",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",77,"Air France",2,6,4,2,6,18086,1,1,8
"311",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",78,"Aeroflot",2,6,4,2,6,18086,1,1,8
"312",37,"2013-05-15 23:25","2013-05-15 17:45",7,40,"2013-05-10 23:51","E","MOW","PAR","2013-05-29 02:05","2013-05-28 18:40",5,25,"2013-05-10 23:51","E","MOW","PAR",79,"KLM",2,6,4,2,6,18086,1,1,8
